time,open,high,low,close,"Bollinger Upper Band (20,2)","Bollinger Lower Band (20,2)","(20,2) Upper Band 미리보기","(20,2) Lower Band 미리보기","Bollinger Upper Band (4,4)","Bollinger Lower Band (4,4)","(4,4) Lower Band 미리보기","(4,4) Upper Band 미리보기",20-Period Moving Average,120-Period Moving Average,WMA1,WMA1 미리보기,WMA2,WMA2 미리보기,더블비 매도,더블비 매수,원비 매도,원비 매수,아시아 박스 상단값,아시아 박스 하단값,20 SMA,120 SMA,골든 크로스,데드 크로스,Xtrender Up Turn,Xtrender Down Turn,RSI (14),상승 다이버전스,Plot,히든 상승 다이버전스,Plot.1,하락 다이버전스,Plot.2,히든 하락 다이버전스,Plot.3,더블비 매도.1,더블비 매수.1,(매수) signal,(매도) signal,골든 크로스.1,데드 크로스.1,RSI Basis (plot),RSI Upper (plot),RSI Lower (plot),RSI Disp Up (plot),RSI Disp Down (plot),Current RSI Colored (plot)
2023-09-04T13:20:00+09:00,1944.63,1945.055,1944.62,1944.89,1947.333700141987,1941.387799858025,1947.3337001817576,1941.3877998182263,1946.076474723705,1943.9910252763052,1943.9910254978176,1946.0764745022088,1944.5077499999925,1942.3420416666663,1944.936,1944.936,1945.1972222222223,1945.1972222222223,0,0,0,0,1940.455,1939.475,1944.5077499999925,1942.3420416666663,0,0,,,60.01445907533532,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,64.38378656209177,75.62610721759536,53.141465906588174,66.63225069319249,62.13532243099105,60.01445907533532
2023-09-04T13:30:00+09:00,1944.89,1944.975,1944.73,1944.965,1947.272831292596,1941.742668707416,1947.2728313340103,1941.742668665974,1945.702820353529,1944.1421796464813,1944.1421799424809,1945.7028200575455,1944.700499999992,1942.3569166666664,1944.8785,1944.8785,1945.2034313725492,1945.2034313725492,0,0,0,0,1940.455,1939.475,1944.700499999992,1942.3569166666664,0,0,,,60.60407174516493,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,64.02381372238445,74.13974322098544,53.907884223783455,66.04699962210465,62.00062782266425,60.60407174516493
2023-09-04T13:40:00+09:00,1944.965,1945.23,1944.425,1944.735,1946.987405945028,1942.413594054984,1946.9874059959195,1942.4135940040649,1945.678854898999,1944.146145101012,1944.1461453878217,1945.678854612205,1944.838499999992,1942.369333333333,1944.8955,1944.8955,1945.1996078431373,1945.1996078431373,0,0,0,0,1940.455,1939.475,1944.838499999992,1942.369333333333,0,0,,,57.7897984631978,0.0,57.7897984631978,0.0,57.7897984631978,0.0,,0.0,,0,0,0,0,0,0,63.43009798341429,73.9014849017104,52.95871106511818,65.52437536707352,61.33582059975507,57.7897984631978
2023-09-04T13:50:00+09:00,1944.735,1945.17,1944.32,1945.145,1946.7537886983291,1942.9232113016824,1946.7537887600704,1942.923211239914,1945.327876517183,1944.282123482827,1944.282123924561,1945.3278760754652,1944.9917499999924,1942.3858333333333,1944.8245,1944.8245,1945.1635294117648,1945.1635294117648,0,0,0,0,1940.455,1939.475,1944.9917499999924,1942.3858333333333,0,0,,,61.244704356214605,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,63.221965257014325,73.64440722958358,52.79952328444507,65.30645365152817,61.13747686250048,61.244704356214605
2023-09-04T14:00:00+09:00,1945.145,1945.46,1944.895,1944.895,1946.4309555275297,1943.552544472482,1946.4309556071107,1943.552544392874,1945.5237286763308,1944.3437713236797,1944.3437717088584,1945.523728291168,1945.0394999999924,1942.397083333333,1944.9605,1944.9605,1945.1623529411763,1945.1623529411763,0,0,0,0,1940.455,1939.475,1945.0394999999924,1942.397083333333,0,0,,,58.120844461094016,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,62.73614422883144,73.66742066772126,51.804867789941625,64.9223995166094,60.54988894105348,58.120844461094016
2023-09-04T14:10:00+09:00,1944.895,1945.425,1944.855,1945.25,1946.3970083067077,1943.681991693304,1946.3970083897063,1943.681991610278,1945.5235574196695,1944.3464425803409,1944.34644297278,1945.523557027247,1945.1467499999928,1942.414833333333,1944.945,1944.945,1945.125751633987,1945.125751633987,0,0,0,0,1940.455,1939.475,1945.1467499999928,1942.414833333333,0,0,,,61.15107090851252,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,62.58518486499155,73.64736260655205,51.52300712343104,64.79762041330365,60.372749316679446,61.15107090851252
2023-09-04T14:20:00+09:00,1945.25,1945.57,1944.63,1945.3,1946.1749632798617,1944.11853672015,1946.1749633894465,1944.1185366105387,1945.8177146266053,1944.1947853734048,1944.1947856534528,1945.8177143465732,1945.2129999999925,1942.4416666666664,1945.071,1945.071,1945.1244117647057,1945.1244117647057,0,0,0,0,1940.455,1939.475,1945.2129999999925,1942.4416666666664,0,0,,,61.57280834082911,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,62.48876805316655,73.71280114901381,51.26473495731929,64.733574672336,60.2439614339971,61.57280834082911
2023-09-04T14:30:00+09:00,1945.3,1945.875,1944.82,1945.165,1946.0903618427533,1944.335638157258,1946.090361971182,1944.335638028803,1945.77207972344,1944.5229202765709,1944.5229206344477,1945.772079365579,1945.258499999992,1942.4630416666664,1945.1885,1945.1885,1945.125816993464,1945.125816993464,0,0,1,0,1940.455,1939.475,1945.258499999992,1942.4630416666664,0,0,,,59.68870927918822,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,62.22209578897814,73.69997947927516,50.74421209868112,64.51767252703755,59.926519050918735,59.68870927918822
2023-09-04T14:40:00+09:00,1945.165,1945.235,1944.42,1944.435,1946.0190200897557,1944.4979799102557,1946.0190202379167,1944.4979797620672,1945.7777198309584,1944.527280169052,1944.5272805444376,1945.777719455589,1945.239249999992,1942.4780416666665,1945.1955000000005,1945.1955000000005,1945.1125816993467,1945.1125816993467,0,0,0,1,1940.455,1939.475,1945.239249999992,1942.4780416666665,0,0,,,50.66126924544762,0.0,50.66126924544762,0.0,50.66126924544762,0.0,,0.0,,0,0,0,0,0,1,61.12106468959428,74.01882152681476,48.22330785237379,63.70061605703837,58.54151332215018,50.66126924544762
2023-09-04T14:50:00+09:00,1944.435,1945.225,1944.14,1944.595,1946.060275305958,1944.4182246940527,1946.0602754454685,1944.418224554516,1946.4422419090945,1943.632758090916,1943.632758255344,1946.4422417446824,1945.201249999992,1942.490833333333,1944.9085,1944.9085,1945.0235947712415,1945.0235947712415,0,0,0,0,1940.455,1939.475,1945.201249999992,1942.490833333333,0,0,,,52.3618948333578,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,60.28685803661938,73.66025546905702,46.91346060418174,62.961537523106905,57.61217855013185,52.3618948333578
2023-09-04T15:00:00+09:00,1944.595,1946.1,1944.445,1944.88,1946.0664890141989,1944.336010985812,1946.066489147656,1944.336010852328,1946.3389717733307,1943.4085282266792,1943.408528389406,1946.3389716106208,1945.145999999992,1942.503375,1944.7315000000003,1944.7315000000003,1944.961111111111,1944.961111111111,0,0,0,0,1940.455,1939.475,1945.145999999992,1942.503375,0,0,,,55.31635979062777,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,59.81347725128684,72.60693657281216,47.02001792976153,62.3721691155919,57.25478538698178,55.31635979062777
2023-09-04T15:10:00+09:00,1944.88,1946.175,1944.78,1946.155,1945.9423766697364,1944.3496233302749,1945.9423768159045,1944.34962318408,1945.8840413668631,1943.6534586331472,1943.6534588369072,1945.8840411631195,1945.1652499999925,1942.523625,1944.734,1944.734,1944.9379738562093,1944.9379738562093,1,0,1,0,1940.455,1939.475,1945.1652499999925,1942.523625,0,0,-17.147934047476838,,65.59609835780012,0.0,,0.0,,1.0,65.59609835780012,0.0,65.59609835780012,1,0,0,0,1,0,60.36420307095477,72.42492918015479,48.303476961754754,62.77634829279478,57.952057849114766,65.59609835780012
2023-09-04T15:20:00+09:00,1946.155,1946.295,1945.73,1946.085,1946.0361544443283,1944.2943455556824,1946.036154575848,1944.2943454241365,1947.7222571761415,1942.3102428238683,1942.3102429106077,1947.72225708942,1945.1809999999923,1942.538875,1945.2885,1945.2885,1945.0624183006532,1945.0624183006532,0,0,0,0,1940.455,1939.475,1945.1809999999923,1942.538875,0,0,,,64.71582700682106,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,60.77864344579918,71.96465515669563,49.59263173490273,63.01584578797847,58.541441103619896,64.71582700682106
2023-09-04T15:30:00+09:00,1946.085,1946.335,1944.805,1944.89,1946.104864601824,1944.257135398187,1946.10486472278,1944.2571352772052,1948.2247247583891,1942.6327752416207,1942.6327753269013,1948.2247246731256,1945.1362499999923,1942.54475,1945.716,1945.716,1945.1754901960785,1945.1754901960785,0,0,0,0,1940.455,1939.475,1945.1362499999923,1942.54475,0,0,,,51.90913654299202,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,59.93392850267469,70.75738084088638,49.11047616446299,62.09861897031703,57.76923803503235,51.90913654299202
2023-09-04T15:40:00+09:00,1944.89,1945.33,1944.66,1944.845,1946.024781683255,1944.247718316756,1946.0247818121652,1944.2477181878191,1947.9745234309771,1943.0304765690328,1943.030476663981,1947.9745233360456,1945.0982499999925,1942.54975,1945.5005,1945.5005,1945.1526143790848,1945.1526143790848,0,0,0,0,1940.455,1939.475,1945.0982499999925,1942.54975,0,0,,,51.49587202802015,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,59.13030407651711,69.70150632339669,48.55910182963754,61.24454452589303,57.0160636271412,51.49587202802015
2023-09-04T15:50:00+09:00,1944.845,1945.27,1944.525,1945.155,1945.9681537630556,1944.228346236955,1945.968153890445,1944.2283461095403,1948.001512917363,1942.9859870826467,1942.985987177728,1948.0015128222997,1945.0759999999923,1942.5570416666667,1945.2375,1945.2375,1945.1276470588236,1945.1276470588236,0,0,0,0,1940.455,1939.475,1945.0759999999923,1942.5570416666667,0,0,,,54.20091974924361,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,58.660838902491065,68.30413076131096,49.01754704367118,60.589497274255045,56.732180530727085,54.20091974924361
2023-09-04T16:00:00+09:00,1945.155,1945.31,1943.98,1944.305,1945.91567005908,1944.2363299409303,1945.915670187729,1944.236329812256,1947.2434686984527,1943.2440313015568,1943.2440314301064,1947.243468569921,1945.0244999999927,1942.5561666666665,1945.102,1945.102,1945.1381699346407,1945.1381699346407,0,0,0,0,1940.455,1939.475,1945.0244999999927,1942.5561666666665,0,0,,-10.35542149675193,46.53721848389152,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,57.50620838643397,67.82290566976397,47.18951110310397,59.56954784309997,55.44286892976797,46.53721848389152
2023-09-04T16:10:00+09:00,1944.305,1944.52,1943.875,1943.925,1945.9188762103547,1944.130123789656,1945.9188763311336,1944.130123668852,1946.033527252234,1943.5639727477756,1943.5639729469044,1946.0335270531227,1944.9704999999929,1942.5543333333333,1944.7265,1944.7265,1945.05431372549,1945.05431372549,0,0,0,0,1940.455,1939.475,1944.9704999999929,1942.5543333333333,0,0,,,43.57115566651206,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,56.17906050834617,67.9424187753328,44.41570224135954,58.53173216174349,53.826388854948846,43.57115566651206
2023-09-04T16:20:00+09:00,1943.925,1944.215,1943.45,1943.53,1945.98536393492,1943.9556360650909,1945.985364042276,1943.955635957709,1946.4585260030503,1942.6564739969588,1942.6564741263028,1946.4585258737245,1944.8887499999923,1942.5517083333327,1944.377,1944.377,1944.930359477124,1944.930359477124,0,0,0,0,1940.455,1939.475,1944.8887499999923,1942.5517083333327,0,0,,,40.66949336643943,0.0,40.66949336643943,0.0,40.66949336643943,0.0,,0.0,,0,0,0,0,0,0,54.701958875783625,67.9389824024093,41.46493534915796,57.34936358110876,52.05455417045849,40.66949336643943
2023-09-04T16:30:00+09:00,1943.53,1943.975,1943.18,1943.86,1946.0764614804127,1943.701038519597,1946.076461572928,1943.7010384270568,1946.6323046282785,1941.825195371731,1941.825195470934,1946.6323045290928,1944.850249999993,1942.5529166666663,1943.966,1943.966,1944.768823529412,1944.768823529412,0,0,0,0,1940.455,1939.475,1944.850249999993,1942.5529166666663,0,0,,,44.02343543370335,0.0,,0.0,,0.0,,0.0,,0,0,1,0,0,0,53.68495664320455,67.82092948289383,39.54898380351526,56.51215121114241,50.85776207526669,44.02343543370335
2023-09-04T16:40:00+09:00,1943.86,1944.365,1943.555,1943.66,1946.116348165813,1943.584151834197,1946.116348248186,1943.5841517517997,1945.005999481985,1942.8040005180244,1942.8040007345803,1945.0059992654465,1944.7887499999924,1942.5505833333327,1943.8185,1943.8185,1944.6533333333332,1944.6533333333332,0,0,0,0,1940.455,1939.475,1944.7887499999924,1942.5505833333327,0,0,,,42.45694766752622,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,52.61562245504471,67.56945046514974,37.66179444493968,55.60638805706572,49.6248568530237,42.45694766752622
2023-09-04T16:50:00+09:00,1943.66,1944.33,1943.54,1943.88,1946.1565579430296,1943.42094205698,1946.1565580199576,1943.420941980027,1944.3732536653424,1943.1142463346669,1943.114246719334,1944.3732532806928,1944.7344999999923,1942.5466666666664,1943.7205,1943.7205,1944.521339869281,1944.521339869281,0,0,0,0,1940.455,1939.475,1944.7344999999923,1942.5466666666664,0,0,,,44.78440743761536,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,51.86979245338477,67.05346045836791,36.68612444840163,54.9065260543814,48.83305885238814,44.78440743761536
2023-09-04T17:00:00+09:00,1943.88,1944.245,1943.59,1943.72,1946.15509100978,1943.3139089902293,1946.1550910818823,1943.3139089181025,1944.31310302491,1943.1518969750991,1943.1518974049964,1944.3131025950304,1944.6837499999924,1942.5390416666664,1943.775,1943.775,1944.4234967320265,1944.4234967320265,0,0,0,0,1940.455,1939.475,1944.6837499999924,1942.5390416666664,0,0,,,43.40924652106332,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,51.06402617411606,66.70201720149853,35.42603514673358,54.19162437959256,47.93642796863956,43.40924652106332
2023-09-04T17:10:00+09:00,1943.72,1944.29,1943.685,1944.175,1946.1715734315608,1943.1959265684488,1946.1715735022824,1943.1959264977024,1944.1509445653544,1943.4090554346544,1943.409056117569,1944.1509438824585,1944.6352499999923,1942.5315416666665,1943.77,1943.77,1944.3145098039213,1944.3145098039213,0,0,1,0,1940.455,1939.475,1944.6352499999923,1942.5315416666665,0,0,,,48.27349673627949,0.0,,0.0,,0.0,48.27349673627949,0.0,48.27349673627949,0,0,0,0,0,0,50.79826146575067,66.03137201662898,35.56515091487236,53.84488357592633,47.75163935557501,48.27349673627949
2023-09-04T17:20:00+09:00,1944.175,1944.535,1943.875,1943.97,1946.12300823232,1943.1474917676903,1946.123008304922,1943.147491695063,1944.656794412532,1943.0607055874768,1943.0607059049116,1944.656794095116,1944.588999999992,1942.5230416666664,1943.928,1943.928,1944.2660784313728,1944.2660784313728,0,0,0,0,1940.455,1939.475,1944.588999999992,1942.5230416666664,0,0,-21.94330595245484,,46.340811142227885,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,50.37374238731993,65.52939880283172,35.21808597180814,53.40487367042229,47.34261110421757,46.340811142227885
2023-09-04T17:30:00+09:00,1943.97,1944.05,1943.495,1943.74,1946.098929075688,1943.0790709243215,1946.098929147224,1943.07907085276,1944.5937261482225,1943.2787738517864,1943.2787742314208,1944.5937257686064,1944.5134999999923,1942.5155416666664,1943.9725,1943.9725,1944.202222222222,1944.202222222222,0,0,0,0,1940.455,1939.475,1944.5134999999923,1942.5155416666664,0,0,,,44.2025608501445,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,49.78601081235084,64.56487725503922,35.00714436966246,52.74178410088852,46.83023752381316,44.2025608501445
2023-09-04T17:40:00+09:00,1943.74,1943.825,1942.755,1943.005,1946.03463799816,1942.9923620018503,1946.0346380691683,1942.992361930816,1944.6456120597643,1943.1568879402444,1943.1568882705617,1944.645611729465,1944.3987499999923,1942.5029583333333,1943.894,1943.894,1944.1206209150328,1944.1206209150328,0,1,0,1,1940.455,1939.475,1944.3987499999923,1942.5029583333333,0,0,,,38.14525361991945,0.0,,0.0,,0.0,,0.0,,0,1,0,0,0,1,48.67736727021452,63.50202709309467,33.85270744733437,51.64229923479055,45.712435305638486,38.14525361991945
2023-09-04T17:50:00+09:00,1943.005,1943.94,1942.965,1943.935,1946.0089017209248,1942.7885982790851,1946.0089017868504,1942.7885982131345,1945.4901254919505,1941.9548745080583,1941.954874647163,1945.4901253528635,1944.3372499999923,1942.497625,1943.5355,1943.5355,1943.961895424837,1943.961895424837,0,0,0,0,1940.455,1939.475,1944.3372499999923,1942.497625,0,0,,,47.87796467626231,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,48.60123368983812,62.66368286468102,34.538784514995214,51.4137235248067,45.78874385486954,47.87796467626231
2023-09-04T18:00:00+09:00,1943.935,1944.11,1943.63,1943.685,1945.9193513140813,1942.7551486859284,1945.9193513794105,1942.7551486205748,1945.220864485612,1942.104135514397,1942.10413567218,1945.2208643278468,1944.2997499999924,1942.4814166666663,1943.6205,1943.6205,1943.9168954248364,1943.9168954248364,0,0,0,0,1940.455,1939.475,1944.2997499999924,1942.4814166666663,0,0,,,45.792067962533125,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,48.333694096761455,62.42928034747378,34.23810784604913,51.15281134690392,45.51457684661899,45.792067962533125
2023-09-04T18:10:00+09:00,1943.685,1944.27,1943.655,1944.23,1945.9061729094087,1942.693327090601,1945.9061729760672,1942.6933270239176,1944.995199737092,1942.187300262917,1942.187300430092,1944.9951995699344,1944.2814999999923,1942.4647083333327,1943.6295,1943.6295,1943.8502941176475,1943.8502941176475,0,0,0,0,1940.455,1939.475,1944.2814999999923,1942.4647083333327,0,0,,,50.82207399644549,0.0,,0.0,,0.0,50.82207399644549,1.0,50.82207399644549,0,0,0,0,0,0,48.57068265863612,62.59955088124725,34.541814436025,51.37645630315835,45.7649090141139,50.82207399644549
2023-09-04T18:20:00+09:00,1944.23,1944.23,1942.195,1942.49,1945.8823750149472,1942.6806249850629,1945.8823750818367,1942.680624918148,1945.5233010145207,1941.904198985488,1941.9041991213696,1945.523300878657,1944.1619999999923,1942.4369166666663,1943.885,1943.885,1943.8603921568629,1943.8603921568629,0,0,0,0,1940.455,1939.475,1944.1619999999923,1942.4369166666663,0,0,,,38.52963652900263,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,47.61439255105198,61.91919592458952,33.30958917751443,50.47535322575949,44.75343187634447,38.52963652900263
2023-09-04T18:30:00+09:00,1942.49,1942.905,1941.745,1941.855,1945.9158340321144,1942.4081659678957,1945.9158340937004,1942.408165906284,1946.228898610752,1940.9411013892573,1940.941101479443,1946.2288985205837,1943.9469999999924,1942.36,1943.3955,1943.3955,1943.689281045752,1943.689281045752,0,0,0,0,1940.455,1939.475,1943.9469999999924,1942.36,0,0,,,35.18497601416405,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,46.43063859515789,59.16865230181033,33.69262488850544,48.97824133648837,43.8830358538274,35.18497601416405
2023-09-04T18:40:00+09:00,1941.855,1942.0,1941.365,1941.81,1945.7249408913776,1942.169059108632,1945.724940952128,1942.1690590478563,1946.826037072547,1939.3039629274624,1939.303962989872,1946.8260370101543,1943.7332499999927,1942.27875,1942.7035000000003,1942.7035000000003,1943.4633006535948,1943.4633006535948,0,0,0,0,1940.455,1939.475,1943.7332499999927,1942.27875,0,0,,-14.270454721795616,34.95341247165105,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,45.33756944053819,55.801769459782726,34.87336942129365,47.430409444387095,43.24472943668928,34.95341247165105
2023-09-04T18:50:00+09:00,1941.81,1941.93,1940.855,1941.045,1945.4587825438705,1942.00771745614,1945.4587826053876,1942.007717394598,1946.5195489780929,1938.6729510219163,1938.672951082695,1946.519548917332,1943.5409999999924,1942.204291666667,1942.2015,1942.2015,1943.2518627450984,1943.2518627450984,0,0,0,0,1940.455,1939.475,1943.5409999999924,1942.204291666667,0,0,,,31.19479084392826,0.0,31.19479084392826,0.0,31.19479084392826,0.0,,0.0,,0,0,0,0,0,0,43.99063814562296,55.43409769797709,32.54717859326883,46.27933005609378,41.701946235152136,31.19479084392826
2023-09-04T19:00:00+09:00,1941.045,1941.985,1940.945,1941.78,1945.5428356098068,1941.5391643902035,1945.5428356642265,1941.5391643357584,1943.848658062088,1939.751341937921,1939.7513420470336,1943.848657952992,1943.3877499999928,1942.1420833333327,1941.581,1941.581,1942.9772875817,1942.9772875817,0,0,0,0,1940.455,1939.475,1943.3877499999928,1942.1420833333327,0,0,,,38.08375926457141,0.0,,0.0,,0.0,,0.0,,0,0,1,0,1,0,43.42807825218948,54.51391036625175,32.34224613812721,45.64524467500193,41.21091182937703,38.08375926457141
2023-09-04T19:10:00+09:00,1941.78,1942.83,1941.78,1942.225,1945.4355645826197,1941.3399354173905,1945.4355646339984,1941.339935365987,1942.9604461318752,1940.2845538681345,1940.284554040772,1942.960445959255,1943.2412499999923,1942.0865833333332,1941.573,1941.573,1942.80568627451,1942.80568627451,0,0,0,0,1940.455,1939.475,1943.2412499999923,1942.0865833333332,0,0,,,41.87804836745322,0.0,,0.0,,0.0,41.87804836745322,0.0,41.87804836745322,0,0,0,0,0,0,43.28045635840508,53.09389287247332,33.46701984433683,45.24314366121872,41.31776905559143,41.87804836745322
2023-09-04T19:20:00+09:00,1942.225,1942.41,1941.725,1941.725,1945.178634464012,1941.303865535998,1945.1786345202424,1941.3038654797424,1943.414705814847,1940.0152941851625,1940.015294321058,1943.414705678968,1943.1122499999924,1942.0307083333328,1941.814,1941.814,1942.697549019608,1942.697549019608,0,0,0,0,1940.455,1939.475,1943.1122499999924,1942.0307083333328,0,0,,,38.9870931092523,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,42.87156462039052,52.590006097723496,33.15312314305755,44.81525291585712,40.92787632492393,38.9870931092523
2023-09-04T19:30:00+09:00,1941.725,1942.005,1941.28,1941.34,1945.092246100956,1941.1322538990544,1945.0922461555056,1941.1322538444792,1943.380781373992,1940.0067186260171,1940.00671876735,1943.380781232676,1942.9829999999924,1941.9823333333331,1941.818,1941.818,1942.5423856209156,1942.5423856209156,0,0,0,0,1940.455,1939.475,1942.9829999999924,1941.9823333333331,0,0,-19.60796613841512,,36.87615281098594,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,1,42.30057301949485,52.23270353758082,32.36844250140888,44.28699912311204,40.31414691587766,36.87615281098594
2023-09-04T19:40:00+09:00,1941.34,1941.455,1940.515,1940.63,1945.06857517454,1940.89742482547,1945.0685752267743,1940.8974247732103,1943.0229281541567,1940.5120718458527,1940.5120720268687,1943.0229279731568,1942.8379999999925,1941.9629166666664,1941.6765,1941.6765,1942.3583986928104,1942.3583986928104,0,0,0,0,1940.455,1939.475,1942.8379999999925,1941.9629166666664,0,0,,,33.29579234984267,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,41.44297486048036,52.016239446997,30.86971027396371,43.557627777783686,39.32832194317702,33.29579234984267
2023-09-04T19:50:00+09:00,1940.63,1940.935,1940.355,1940.555,1945.1429954026896,1940.5330045973203,1945.1429954507585,1940.5330045492265,1943.8099355891025,1939.1500644109076,1939.1500645052488,1943.8099354947765,1942.6727499999924,1941.9351666666664,1941.2215,1941.2215,1942.1106862745096,1942.1106862745096,0,0,0,0,1940.455,1939.475,1942.6727499999924,1941.9351666666664,0,0,,-19.29110553915621,32.93205526646378,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,40.632411089621634,51.71788887138767,29.5469333078556,42.84950664597484,38.415315533268426,32.93205526646378
2023-09-04T20:00:00+09:00,1940.555,1940.565,1940.05,1940.29,1945.1298406697165,1940.215659330294,1945.1298407140505,1940.2156592859344,1943.022627505541,1939.102372494469,1939.1023726028072,1943.0226273972185,1942.504249999992,1941.9289166666667,1940.8515,1940.8515,1941.8758823529413,1941.8758823529413,0,0,0,0,1940.455,1939.475,1942.504249999992,1941.9289166666667,0,0,,,31.61774351289135,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,39.77387132040923,51.5040670622512,28.04367557856726,42.11991046877762,37.42783217204084,31.61774351289135
2023-09-04T20:10:00+09:00,1940.29,1940.53,1940.095,1940.1,1945.1242294950696,1939.884270504941,1945.12422953949,1939.884270460494,1942.257543690975,1939.149956309036,1939.149956448101,1942.2575435519248,1942.3152499999924,1941.9369583333328,1940.5425,1940.5425,1941.6323202614376,1941.6323202614376,0,0,0,0,1940.455,1939.475,1942.3152499999924,1941.9369583333328,0,0,,,30.672547640982746,0.0,30.672547640982746,0.0,30.672547640982746,0.0,,0.0,,0,0,0,0,0,0,38.90707858903528,51.12698457610042,26.68717260197014,41.35105978644831,36.46309739162225,30.672547640982746
2023-09-04T20:20:00+09:00,1940.1,1940.365,1939.915,1940.32,1945.053671910293,1939.576828089717,1945.0536719500717,1939.5768280499133,1941.2396074607975,1939.547892539212,1939.547892794661,1941.2396072053643,1942.1452499999923,1941.9652083333333,1940.301,1940.301,1941.3930392156865,1941.3930392156865,0,0,0,0,1940.455,1939.475,1942.1452499999923,1941.9652083333333,0,0,,,33.164014217075774,0.0,,0.0,,0.0,,0.0,,0,0,0,0,1,0,38.36012007742009,50.73179291753753,25.988447237302648,40.83445464544358,35.885785509396605,33.164014217075774
2023-09-04T20:30:00+09:00,1940.32,1941.005,1939.995,1940.99,1944.9353923908868,1939.3551076091237,1944.935392429928,1939.355107570057,1940.9626824019872,1939.6698175980223,1939.6698179322752,1940.96268206775,1941.985999999992,1941.997625,1940.2715,1940.2715,1941.2034967320255,1941.2034967320255,0,0,1,0,1940.455,1939.475,1941.985999999992,1941.997625,0,1,-19.76105197332312,,40.21106566648972,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,38.53640060971244,50.16878904621828,26.904012173206592,40.86287829701361,36.20992292241127,40.21106566648972
2023-09-04T20:40:00+09:00,1940.99,1941.875,1940.985,1941.57,1944.6555310091023,1939.316468990908,1944.6555310506053,1939.316468949379,1941.7727387969728,1939.0772612030369,1939.0772613661268,1941.772738633898,1941.8659999999925,1942.0300833333336,1940.541,1940.541,1941.1107516339869,1941.1107516339869,0,0,1,0,1940.455,1939.475,1941.8659999999925,1942.0300833333336,0,0,,,45.562084119729406,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,39.20551332495215,50.73795470266911,27.673071947235197,41.512001600495545,36.89902504940876,45.562084119729406
2023-09-04T20:50:00+09:00,1941.57,1942.045,1941.405,1941.725,1944.3791963337144,1939.3528036662956,1944.3791963778,1939.3528036221844,1943.057833731326,1938.4321662686832,1938.4321663637224,1943.0578336363023,1941.765249999992,1942.0432916666664,1940.999,1940.999,1941.095620915033,1941.095620915033,0,0,0,0,1940.455,1939.475,1941.765249999992,1942.0432916666664,0,0,,,46.929059853411445,0.0,,0.0,,0.0,46.929059853411445,1.0,46.929059853411445,0,0,0,0,0,0,39.94108918480541,51.79983102521409,28.082347344396737,42.312837552887146,37.56934081672368,46.929059853411445
2023-09-04T21:00:00+09:00,1941.725,1941.805,1940.785,1941.595,1944.1268499992195,1939.4036500007908,1944.1268500481071,1939.4036499518768,1943.361696753146,1938.940803246864,1938.9408033429336,1943.361696657091,1941.694749999992,1942.0552916666663,1941.391,1941.391,1941.1131699346408,1941.1131699346408,0,0,0,0,1940.455,1939.475,1941.694749999992,1942.0552916666663,0,0,,,45.88828338571379,0.0,,0.0,,0.0,,0.0,,0,0,0,0,0,0,40.50748863251097,52.77544612921911,28.239531135802835,42.9610801318526,38.05389713316934,45.88828338571379
